VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee
2,2025-01-01 17:34:37,2025-01-01 17:49:45,N,1.0,74,238,1.0,3.12,17.0,0.0,0.5,2.0,0.0,,1.0,23.25,1.0,1.0,2.75,0.0
2,2025-01-01 17:27:21,2025-01-01 17:31:15,N,1.0,66,54,1.0,2.01,10.0,2.5,0.5,0.0,0.0,,1.0,14.0,2.0,1.0,0.0,0.0
2,2025-01-01 17:34:37,2025-01-01 17:41:09,N,1.0,74,75,1.0,1.5,9.3,2.5,0.5,2.66,0.0,,1.0,15.96,1.0,1.0,0.0,0.0
2,2025-01-01 17:29:25,2025-01-01 17:40:24,N,1.0,43,142,1.0,2.09,12.8,2.5,0.5,3.91,0.0,,1.0,23.46,1.0,1.0,2.75,0.0
2,2025-01-01 17:28:24,2025-01-01 17:34:53,N,1.0,74,75,1.0,1.06,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0
2,2025-01-01 13:33:17,2025-01-01 13:44:46,N,1.0,74,141,1.0,2.64,14.9,0.0,0.5,4.25,0.0,,1.0,23.4,1.0,1.0,2.75,0.0
2,2025-01-01 17:08:10,2025-01-01 17:41:55,N,1.0,130,20,1.0,15.91,62.5,2.5,0.5,0.0,6.94,,1.0,73.44,2.0,1.0,0.0,0.0
2,2025-01-01 17:37:57,2025-01-01 17:45:18,N,1.0,41,238,1.0,1.34,10.0,2.5,0.5,2.8,0.0,,1.0,16.8,1.0,1.0,0.0,0.0
2,2025-01-01 17:54:11,2025-01-01 18:03:32,N,5.0,82,129,1.0,0.74,12.0,0.0,0.0,2.6,0.0,,1.0,15.6,1.0,2.0,0.0,0.0
2,2025-01-01 17:35:57,2025-01-01 17:49:20,N,1.0,74,116,1.0,2.02,14.2,2.5,0.5,0.0,0.0,,1.0,18.2,2.0,1.0,0.0,0.0
2,2025-01-01 17:34:47,2025-01-01 17:45:21,N,1.0,74,42,1.0,1.61,11.4,2.5,0.5,3.08,0.0,,1.0,18.48,1.0,1.0,0.0,0.0
2,2025-01-01 17:53:36,2025-01-01 17:57:21,N,5.0,129,129,1.0,0.57,19.0,0.0,0.0,9.88,0.0,,1.0,29.88,1.0,2.0,0.0,0.0
2,2025-01-01 17:00:57,2025-01-01 17:19:21,N,1.0,74,244,1.0,3.12,19.1,0.0,0.5,0.0,0.0,,1.0,20.6,2.0,1.0,0.0,0.0
2,2025-01-01 17:26:32,2025-01-01 17:38:31,N,1.0,74,116,1.0,1.92,13.5,0.0,0.5,2.0,0.0,,1.0,17.0,1.0,1.0,0.0,0.0
2,2025-01-01 17:30:24,2025-01-01 17:46:52,N,1.0,130,121,1.0,3.17,18.4,0.0,0.5,3.98,0.0,,1.0,23.88,1.0,1.0,0.0,0.0
2,2025-01-01 16:27:49,2025-01-01 16:41:45,N,1.0,74,238,2.0,2.78,16.3,2.5,0.5,2.7,0.0,,1.0,23.0,1.0,1.0,0.0,0.0
2,2025-01-01 17:09:54,2025-01-01 17:14:09,N,1.0,95,95,1.0,0.88,6.5,2.5,0.5,0.0,0.0,,1.0,10.5,2.0,1.0,0.0,0.0
2,2025-01-01 17:47:04,2025-01-01 17:49:06,N,5.0,134,93,1.0,1.09,35.0,0.0,0.0,0.0,0.0,,1.0,36.0,2.0,1.0,0.0,0.0
2,2025-01-01 16:59:44,2025-01-01 17:11:14,N,1.0,74,238,1.0,2.86,14.9,2.5,0.5,0.0,0.0,,1.0,21.65,2.0,1.0,2.75,0.0
2,2025-01-01 17:34:22,2025-01-01 17:47:17,N,1.0,74,263,1.0,2.61,14.9,2.5,0.5,4.33,0.0,,1.0,25.98,1.0,1.0,2.75,0.0
2,2025-01-01 17:22:42,2025-01-01 17:29:42,N,1.0,33,40,1.0,1.15,8.6,0.0,0.5,2.52,0.0,,1.0,12.62,1.0,1.0,0.0,0.0
2,2025-01-01 17:11:10,2025-01-01 17:24:13,N,1.0,74,116,1.0,2.16,14.2,2.5,0.5,3.64,0.0,,1.0,21.84,1.0,1.0,0.0,0.0
2,2025-01-01 17:40:36,2025-01-01 17:47:46,N,1.0,74,75,1.0,1.71,10.0,2.5,0.5,0.0,0.0,,1.0,14.0,1.0,1.0,0.0,0.0
2,2025-01-01 18:00:50,2025-01-01 18:11:12,N,1.0,95,134,1.0,1.69,12.1,2.5,0.5,1.0,0.0,,1.0,17.1,1.0,1.0,0.0,0.0
2,2025-01-01 17:35:06,2025-01-01 17:41:09,N,1.0,74,41,1.0,1.15,8.6,0.0,0.5,1.5,0.0,,1.0,11.6,1.0,1.0,0.0,0.0
2,2025-01-01 17:26:02,2025-01-01 17:53:26,N,1.0,95,95,1.0,5.09,26.8,2.5,0.5,6.16,0.0,,1.0,36.96,1.0,1.0,0.0,0.0
2,2025-01-01 17:37:06,2025-01-01 17:41:01,N,1.0,43,263,1.0,1.18,7.2,2.5,0.5,2.79,0.0,,1.0,16.74,1.0,1.0,2.75,0.0
2,2025-01-01 17:12:05,2025-01-01 17:18:07,N,1.0,43,238,1.0,1.37,8.6,0.0,0.5,2.0,0.0,,1.0,14.85,1.0,1.0,2.75,0.0
2,2025-01-01 17:25:58,2025-01-01 17:31:10,N,1.0,75,74,1.0,1.49,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0,0.0
2,2025-01-01 17:57:41,2025-01-01 18:04:29,N,1.0,247,116,1.0,1.24,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0
2,2025-01-01 17:25:23,2025-01-01 17:31:43,N,1.0,74,236,1.0,1.64,9.3,2.5,0.5,1.1,0.0,,1.0,14.4,1.0,1.0,0.0,0.0
2,2025-01-01 16:09:21,2025-01-01 16:13:56,N,1.0,75,74,1.0,1.36,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0,0.0
2,2025-01-01 18:07:08,2025-01-01 18:17:48,N,1.0,260,146,2.0,1.88,12.8,2.5,0.5,1.68,0.0,,1.0,18.48,1.0,1.0,0.0,0.0
2,2025-01-01 18:44:23,2025-01-01 18:57:58,N,1.0,260,112,2.0,4.46,21.2,2.5,0.5,5.04,0.0,,1.0,30.24,1.0,1.0,0.0,0.0
2,2025-01-01 18:24:07,2025-01-01 18:38:01,N,1.0,75,42,1.0,2.95,17.0,2.5,0.5,4.2,0.0,,1.0,25.2,1.0,1.0,0.0,0.0
2,2025-01-01 18:01:35,2025-01-01 18:12:55,N,1.0,74,238,1.0,2.83,14.2,0.0,0.5,3.69,0.0,,1.0,22.14,1.0,1.0,2.75,0.0
1,2025-01-01 18:41:28,2025-01-01 19:00:28,N,1.0,66,233,2.0,6.1,28.2,2.75,1.5,0.0,0.0,,1.0,32.45,1.0,1.0,2.75,0.0
2,2025-01-01 18:20:12,2025-01-01 18:33:13,N,1.0,75,142,1.0,2.9,16.3,2.5,0.5,2.0,0.0,,1.0,25.05,1.0,1.0,2.75,0.0
2,2025-01-01 18:00:07,2025-01-01 18:04:12,N,1.0,75,263,1.0,0.95,6.5,0.0,0.5,2.4,0.0,,1.0,10.4,1.0,1.0,0.0,0.0
1,2025-01-01 18:32:48,2025-01-01 18:40:52,N,1.0,74,236,2.0,2.0,11.4,2.75,1.5,2.0,0.0,,1.0,17.65,1.0,1.0,2.75,0.0
2,2025-01-01 18:22:27,2025-01-01 18:26:16,N,5.0,130,215,1.0,0.96,10.0,0.0,0.0,0.0,0.0,,1.0,11.0,1.0,2.0,0.0,0.0
2,2025-01-01 18:34:42,2025-01-01 18:41:54,N,1.0,74,75,6.0,1.48,10.0,2.5,0.5,3.5,0.0,,1.0,17.5,1.0,1.0,0.0,0.0
1,2025-01-01 18:12:34,2025-01-01 18:17:29,N,1.0,43,151,1.0,1.2,7.2,0.0,1.5,1.7,0.0,,1.0,10.4,1.0,1.0,0.0,0.0
1,2025-01-01 18:23:52,2025-01-01 18:37:08,N,1.0,41,143,1.0,2.4,13.5,2.75,1.5,3.55,0.0,,1.0,21.3,1.0,1.0,2.75,0.0
2,2025-01-01 18:28:49,2025-01-01 18:35:12,N,1.0,130,130,1.0,1.39,9.3,0.0,0.5,3.24,0.0,,1.0,14.04,1.0,1.0,0.0,0.0
2,2025-01-01 18:02:20,2025-01-01 18:05:52,N,1.0,74,41,1.0,1.16,7.2,2.5,0.5,0.0,0.0,,1.0,11.2,2.0,1.0,0.0,0.0
2,2025-01-01 18:52:28,2025-01-01 19:02:56,N,1.0,74,116,1.0,1.77,12.1,2.5,0.5,0.0,0.0,,1.0,16.1,2.0,1.0,0.0,0.0
2,2025-01-01 18:31:22,2025-01-01 18:39:01,N,1.0,74,236,1.0,1.98,10.7,2.5,0.5,2.62,0.0,,1.0,20.07,1.0,1.0,2.75,0.0
2,2025-01-01 18:51:38,2025-01-01 18:58:55,N,1.0,74,41,1.0,1.3,9.3,2.5,0.5,0.0,0.0,,1.0,13.3,2.0,1.0,0.0,0.0
2,2025-01-01 18:31:52,2025-01-01 18:48:53,N,1.0,74,243,1.0,4.74,24.0,0.0,0.5,3.82,0.0,,1.0,29.32,1.0,1.0,0.0,0.0
2,2025-01-01 18:22:55,2025-01-01 18:51:29,N,1.0,244,130,2.0,16.39,63.2,2.5,0.5,0.0,6.94,,1.0,74.14,2.0,1.0,0.0,0.0
2,2025-01-01 18:03:04,2025-01-01 18:06:25,N,1.0,75,75,1.0,0.73,5.8,0.0,0.5,2.0,0.0,,1.0,9.3,1.0,1.0,0.0,0.0
2,2025-01-01 18:11:44,2025-01-01 18:18:26,N,1.0,75,42,1.0,1.8,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0,0.0
2,2025-01-01 18:17:49,2025-01-01 18:34:07,N,1.0,130,216,1.0,3.27,19.1,2.5,0.5,0.0,0.0,,1.0,23.1,2.0,1.0,0.0,0.0
2,2025-01-01 18:35:03,2025-01-01 18:46:14,N,1.0,74,152,1.0,1.7,12.1,2.5,0.5,0.0,0.0,,1.0,16.1,2.0,1.0,0.0,0.0
2,2025-01-01 18:32:08,2025-01-01 18:37:32,N,1.0,74,75,1.0,1.37,8.6,2.5,0.5,2.0,0.0,,1.0,14.6,1.0,1.0,0.0,0.0
2,2025-01-01 18:44:25,2025-01-01 19:01:58,N,1.0,74,200,1.0,7.16,30.3,2.5,0.5,6.86,0.0,,1.0,41.16,1.0,1.0,0.0,0.0
2,2025-01-01 18:37:27,2025-01-01 18:54:13,N,1.0,74,238,6.0,3.21,19.1,0.0,0.5,4.67,0.0,,1.0,28.02,1.0,1.0,2.75,0.0
2,2025-01-01 18:58:25,2025-01-01 19:07:41,N,1.0,92,73,1.0,1.18,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0,0.0
2,2025-01-01 18:36:55,2025-01-01 18:48:07,N,1.0,97,66,1.0,0.87,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0,0.0
2,2025-01-01 18:37:20,2025-01-01 18:45:49,N,1.0,74,238,1.0,2.25,12.1,2.5,0.5,3.22,0.0,,1.0,19.32,1.0,1.0,0.0,0.0
2,2025-01-01 18:40:46,2025-01-01 18:47:38,N,1.0,74,41,2.0,1.14,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,0.0
2,2025-01-01 18:36:42,2025-01-01 18:51:03,N,1.0,74,238,5.0,3.3,17.0,2.5,0.5,4.75,0.0,,1.0,28.5,1.0,1.0,2.75,0.0
2,2025-01-01 18:53:47,2025-01-01 18:55:58,N,5.0,97,189,1.0,0.41,10.0,0.0,0.0,2.2,0.0,,1.0,13.2,1.0,2.0,0.0,0.0
2,2025-01-01 18:32:13,2025-01-01 18:39:23,N,1.0,74,236,1.0,1.98,10.7,2.5,0.5,1.74,0.0,,1.0,19.19,1.0,1.0,2.75,0.0
2,2025-01-01 18:11:27,2025-01-01 18:17:40,N,1.0,74,41,1.0,0.82,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0,0.0
2,2025-01-01 18:35:33,2025-01-01 18:46:53,N,1.0,74,263,1.0,2.01,12.1,0.0,0.5,0.0,0.0,,1.0,16.35,2.0,1.0,2.75,0.0
2,2025-01-01 18:50:11,2025-01-01 19:02:46,N,1.0,263,151,1.0,2.5,14.2,0.0,0.5,4.71,0.0,,1.0,20.41,1.0,1.0,0.0,0.0
2,2025-01-01 13:34:42,2025-01-01 13:43:12,N,1.0,74,263,1.0,1.83,10.7,0.0,0.5,3.74,0.0,,1.0,18.69,1.0,1.0,2.75,0.0
2,2025-01-01 18:18:13,2025-01-01 18:25:04,N,1.0,75,41,2.0,1.6,10.0,2.5,0.5,1.8,0.0,,1.0,15.8,1.0,1.0,0.0,0.0
2,2025-01-01 18:38:13,2025-01-01 18:52:33,N,1.0,41,229,2.0,4.09,20.5,2.5,0.5,5.45,0.0,,1.0,32.7,1.0,1.0,2.75,0.0
2,2025-01-01 18:04:59,2025-01-01 18:32:24,N,1.0,11,148,1.0,9.89,42.2,2.5,0.5,9.79,0.0,,1.0,58.74,1.0,1.0,2.75,0.0
2,2025-01-01 18:35:54,2025-01-01 18:46:34,N,1.0,74,140,1.0,3.83,17.7,2.5,0.5,4.89,0.0,,1.0,29.34,1.0,1.0,2.75,0.0
2,2025-01-01 18:32:29,2025-01-01 18:49:24,N,1.0,130,83,2.0,6.47,28.2,2.5,0.5,4.0,0.0,,1.0,36.2,1.0,1.0,0.0,0.0
2,2025-01-01 18:34:57,2025-01-01 18:43:52,N,1.0,74,116,1.0,1.8,11.4,2.5,0.5,3.85,0.0,,1.0,19.25,1.0,1.0,0.0,0.0
2,2025-01-01 18:58:03,2025-01-01 19:06:55,N,1.0,74,236,1.0,1.8,10.7,2.5,0.5,3.49,0.0,,1.0,20.94,1.0,1.0,2.75,0.0
2,2025-01-01 18:31:11,2025-01-01 18:38:26,N,1.0,74,41,1.0,1.0,8.6,2.5,0.5,5.0,0.0,,1.0,17.6,1.0,1.0,0.0,0.0
2,2025-01-01 18:02:02,2025-01-01 18:13:03,N,1.0,74,116,1.0,2.08,12.8,2.5,0.5,3.36,0.0,,1.0,20.16,1.0,1.0,0.0,0.0
2,2025-01-01 18:05:28,2025-01-02 17:08:35,N,1.0,134,135,1.0,0.86,7.2,2.5,0.5,1.68,0.0,,1.0,12.88,1.0,1.0,0.0,0.0
2,2025-01-01 18:03:02,2025-01-01 18:08:46,N,1.0,95,134,1.0,1.08,8.6,2.5,0.5,1.0,0.0,,1.0,13.6,1.0,1.0,0.0,0.0
2,2025-01-01 18:32:11,2025-01-01 18:41:28,N,1.0,74,166,1.0,1.69,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0,0.0
2,2025-01-01 18:08:05,2025-01-01 18:18:46,N,1.0,42,74,1.0,1.36,11.4,2.5,0.5,3.08,0.0,,1.0,18.48,1.0,1.0,0.0,0.0
2,2025-01-01 18:36:54,2025-01-01 18:51:12,N,1.0,74,263,1.0,2.28,14.9,2.5,0.5,4.33,0.0,,1.0,25.98,1.0,1.0,2.75,0.0
2,2025-01-01 19:07:17,2025-01-01 19:18:42,N,1.0,97,66,1.0,1.35,11.4,0.0,0.5,1.94,0.0,,1.0,14.84,1.0,1.0,0.0,0.0
2,2025-01-01 18:59:53,2025-01-01 19:12:51,N,1.0,97,65,1.0,1.38,12.8,2.5,0.5,0.0,0.0,,1.0,16.8,1.0,1.0,0.0,0.0
2,2025-01-01 19:26:29,2025-01-01 19:34:48,N,1.0,74,41,1.0,1.23,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,1.0,1.0,0.0,0.0
2,2025-01-01 19:02:24,2025-01-01 19:10:02,N,1.0,43,141,1.0,1.58,10.0,2.5,0.5,3.35,0.0,,1.0,20.1,1.0,1.0,2.75,0.0
2,2025-01-01 19:42:24,2025-01-01 19:46:31,N,1.0,43,238,1.0,1.04,7.2,2.5,0.5,2.24,0.0,,1.0,13.44,1.0,1.0,0.0,0.0
2,2025-01-01 19:25:08,2025-01-01 19:45:56,N,1.0,74,143,1.0,4.0,22.6,2.5,0.5,1.0,0.0,,1.0,30.35,1.0,1.0,2.75,0.0
1,2025-01-01 19:26:03,2025-01-01 19:34:15,N,1.0,74,24,1.0,1.6,10.7,0.0,1.5,3.0,0.0,,1.0,15.2,1.0,1.0,0.0,0.0
1,2025-01-01 19:00:07,2025-01-01 19:14:49,N,1.0,74,238,0.0,2.8,16.3,2.75,1.5,0.0,0.0,,1.0,20.55,2.0,1.0,2.75,0.0
1,2025-01-01 19:50:49,2025-01-01 19:56:59,N,1.0,74,41,1.0,0.0,15.5,0.0,1.5,0.0,0.0,,1.0,17.0,1.0,1.0,0.0,0.0
2,2025-01-01 19:50:47,2025-01-01 19:57:24,N,5.0,197,216,1.0,1.73,15.0,0.0,0.0,3.2,0.0,,1.0,19.2,1.0,2.0,0.0,0.0
2,2025-01-01 19:18:39,2025-01-01 19:44:41,N,1.0,130,148,1.0,13.9,53.4,0.0,0.5,5.0,0.0,,1.0,62.65,1.0,1.0,2.75,0.0
2,2025-01-01 19:26:21,2025-01-01 19:39:10,N,1.0,74,127,1.0,4.96,21.9,2.5,0.5,0.0,0.0,,1.0,25.9,2.0,1.0,0.0,0.0
2,2025-01-01 19:22:50,2025-01-01 19:41:56,N,1.0,95,198,1.0,3.89,20.5,2.5,0.5,0.0,0.0,,1.0,24.5,1.0,1.0,0.0,0.0
2,2025-01-01 19:43:36,2025-01-01 19:49:11,N,1.0,75,238,2.0,1.05,7.9,2.5,0.5,2.38,0.0,,1.0,14.28,1.0,1.0,0.0,0.0
2,2025-01-01 19:21:34,2025-01-01 19:27:47,N,1.0,74,75,1.0,1.53,9.3,0.0,0.5,2.16,0.0,,1.0,12.96,1.0,1.0,0.0,0.0
2,2025-01-01 19:35:36,2025-01-01 19:51:56,N,1.0,75,169,1.0,6.12,26.1,0.0,0.5,0.0,0.0,,1.0,27.6,2.0,1.0,0.0,0.0
2,2025-01-01 19:17:21,2025-01-01 19:28:30,N,1.0,130,132,1.0,5.68,24.0,2.5,0.5,0.08,0.0,,1.0,28.08,1.0,1.0,0.0,0.0
2,2025-01-01 19:25:05,2025-01-01 19:37:57,N,1.0,74,239,1.0,2.92,15.6,2.5,0.5,4.47,0.0,,1.0,26.82,1.0,1.0,2.75,0.0
2,2025-01-01 19:04:51,2025-01-01 19:36:52,N,1.0,42,48,1.0,6.32,34.5,2.5,0.5,8.25,0.0,,1.0,49.5,1.0,1.0,2.75,0.0
2,2025-01-01 19:48:42,2025-01-01 20:01:52,N,1.0,75,142,1.0,3.08,16.3,0.0,0.5,5.8,0.0,,1.0,26.35,1.0,1.0,2.75,0.0
2,2025-01-01 19:24:01,2025-01-01 19:30:33,N,1.0,74,75,1.0,1.57,9.3,2.5,0.5,2.66,0.0,,1.0,15.96,1.0,1.0,0.0,0.0
2,2025-01-01 19:08:16,2025-01-01 19:12:57,N,1.0,244,116,1.0,0.83,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0
2,2025-01-01 19:25:04,2025-01-01 19:29:53,N,1.0,74,41,6.0,0.89,7.2,0.0,0.5,2.18,0.0,,1.0,10.88,1.0,1.0,0.0,0.0
2,2025-01-01 19:48:41,2025-01-01 19:48:45,N,5.0,18,18,1.0,0.0,24.0,0.0,0.0,0.0,0.0,,1.0,25.0,1.0,2.0,0.0,0.0
2,2025-01-01 19:31:38,2025-01-01 19:35:37,N,1.0,95,95,1.0,0.82,6.5,2.5,0.5,1.0,0.0,,1.0,11.5,1.0,1.0,0.0,0.0
2,2025-01-01 19:16:58,2025-01-01 19:31:41,N,1.0,66,112,1.0,4.48,22.6,2.5,0.5,5.32,0.0,,1.0,31.92,1.0,1.0,0.0,0.0
2,2025-01-01 19:32:56,2025-01-01 19:43:09,N,1.0,95,160,1.0,1.48,11.4,2.5,0.5,0.0,0.0,,1.0,15.4,2.0,1.0,0.0,0.0
2,2025-01-01 19:19:54,2025-01-01 19:23:53,N,1.0,82,260,1.0,0.61,5.8,2.5,0.5,0.0,0.0,,1.0,9.8,2.0,1.0,0.0,0.0
2,2025-01-01 19:52:07,2025-01-01 20:05:01,N,1.0,82,129,1.0,1.38,12.8,2.5,0.5,0.0,0.0,,1.0,16.8,1.0,1.0,0.0,0.0
2,2025-01-01 19:21:05,2025-01-01 19:29:16,N,1.0,82,138,1.0,3.69,17.0,7.5,0.5,0.0,0.0,,1.0,26.0,2.0,1.0,0.0,0.0
2,2025-01-01 19:24:29,2025-01-01 19:35:32,N,1.0,74,140,1.0,3.65,17.7,2.5,0.5,2.5,0.0,,1.0,26.95,1.0,1.0,2.75,0.0
2,2025-01-01 18:57:55,2025-01-01 19:08:26,N,1.0,74,263,2.0,2.09,12.8,0.0,0.5,5.12,0.0,,1.0,22.17,1.0,1.0,2.75,0.0
2,2025-01-01 19:15:58,2025-01-01 19:22:34,N,1.0,74,75,2.0,1.09,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0,0.0
2,2025-01-01 19:23:21,2025-01-01 19:49:45,N,1.0,75,113,2.0,5.64,28.2,0.0,0.5,0.0,0.0,,1.0,32.45,2.0,1.0,2.75,0.0
2,2025-01-01 19:17:06,2025-01-01 19:23:25,N,1.0,75,75,1.0,1.02,7.9,2.5,0.5,2.38,0.0,,1.0,14.28,1.0,1.0,0.0,0.0
2,2025-01-01 19:32:58,2025-01-01 19:43:01,N,1.0,75,263,1.0,1.66,12.1,2.5,0.5,3.77,0.0,,1.0,22.62,1.0,1.0,2.75,0.0
2,2025-01-01 19:22:25,2025-01-01 19:29:31,N,1.0,74,75,1.0,1.4,9.3,0.0,0.5,0.0,0.0,,1.0,10.8,2.0,1.0,0.0,0.0
2,2025-01-01 19:31:17,2025-01-01 19:35:31,N,1.0,75,75,1.0,0.6,5.8,0.0,0.5,0.0,0.0,,1.0,7.3,2.0,1.0,0.0,0.0
2,2025-01-01 19:54:15,2025-01-01 20:05:42,N,1.0,74,262,1.0,2.68,14.2,0.0,0.5,0.0,0.0,,1.0,18.45,2.0,1.0,2.75,0.0
2,2025-01-01 19:57:51,2025-01-01 20:11:12,N,1.0,74,140,1.0,3.03,16.3,2.5,0.5,4.61,0.0,,1.0,27.66,1.0,1.0,2.75,0.0
2,2025-01-01 19:12:28,2025-01-01 19:34:23,N,1.0,41,41,1.0,3.02,21.2,2.5,0.5,5.04,0.0,,1.0,30.24,1.0,1.0,0.0,0.0
2,2025-01-01 19:46:41,2025-01-01 20:03:25,N,1.0,75,229,1.0,3.9,21.2,2.5,0.5,6.99,0.0,,1.0,34.94,1.0,1.0,2.75,0.0
2,2025-01-01 19:24:59,2025-01-01 19:34:32,N,1.0,74,43,1.0,1.94,11.4,0.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,0.0,0.0
2,2025-01-01 13:28:54,2025-01-01 13:34:43,N,1.0,74,236,1.0,1.43,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0,0.0
2,2025-01-01 19:35:33,2025-01-01 19:45:11,N,1.0,74,43,1.0,2.1,11.4,0.0,0.5,3.13,0.0,,1.0,18.78,1.0,1.0,2.75,0.0
2,2025-01-01 19:17:17,2025-01-01 19:28:33,N,1.0,42,238,1.0,2.54,14.9,2.5,0.5,1.1,0.0,,1.0,20.0,1.0,1.0,0.0,0.0
2,2025-01-01 19:52:49,2025-01-01 20:02:07,N,1.0,92,92,1.0,0.9,9.3,2.5,0.5,0.0,0.0,,1.0,13.3,1.0,1.0,0.0,0.0
2,2025-01-01 19:26:03,2025-01-01 19:47:07,N,1.0,74,41,1.0,0.38,17.7,2.5,0.5,0.0,0.0,,1.0,21.7,2.0,1.0,0.0,0.0
2,2025-01-01 19:37:07,2025-01-01 19:45:43,N,1.0,74,236,1.0,2.02,11.4,0.0,0.5,3.13,0.0,,1.0,18.78,1.0,1.0,2.75,0.0
2,2025-01-01 19:22:10,2025-01-01 19:33:44,N,1.0,95,121,1.0,2.9,15.6,2.5,0.5,3.92,0.0,,1.0,23.52,1.0,1.0,0.0,0.0
2,2025-01-01 18:57:52,2025-01-01 19:06:01,N,1.0,74,236,1.0,1.71,10.7,2.5,0.5,3.49,0.0,,1.0,20.94,1.0,1.0,2.75,0.0
1,2025-01-01 20:01:29,2025-01-01 20:19:40,N,1.0,66,14,2.0,7.2,31.7,1.0,1.5,6.8,0.0,,1.0,41.0,1.0,1.0,0.0,0.0
2,2025-01-01 20:26:29,2025-01-01 20:33:38,N,1.0,75,75,1.0,0.94,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0,0.0
2,2025-01-01 18:58:00,2025-01-01 19:12:06,N,1.0,75,140,1.0,1.79,15.6,1.0,0.5,4.17,0.0,,1.0,25.02,1.0,1.0,2.75,0.0
1,2025-01-01 20:25:23,2025-01-01 20:33:59,N,1.0,74,236,1.0,2.2,12.1,3.75,1.5,3.0,0.0,,1.0,20.35,1.0,1.0,2.75,0.0
1,2025-01-01 20:59:34,2025-01-01 21:04:11,N,1.0,74,236,2.0,1.5,8.6,3.75,1.5,2.2,0.0,,1.0,16.05,1.0,1.0,2.75,0.0
2,2025-01-01 20:35:51,2025-01-01 20:36:58,N,5.0,218,218,1.0,0.0,19.0,0.0,0.0,0.0,0.0,,1.0,20.0,1.0,2.0,0.0,0.0
2,2025-01-01 20:41:41,2025-01-01 20:54:55,N,1.0,66,256,1.0,2.96,17.0,1.0,0.5,2.0,0.0,,1.0,21.5,1.0,1.0,0.0,0.0
2,2025-01-01 20:26:17,2025-01-01 20:35:30,N,1.0,74,41,6.0,1.2,10.7,1.0,0.5,2.64,0.0,,1.0,15.84,1.0,1.0,0.0,0.0
2,2025-01-01 20:01:20,2025-01-01 20:29:32,N,4.0,92,265,1.0,15.58,77.2,1.0,0.5,0.0,0.0,,1.0,79.7,2.0,1.0,0.0,0.0
2,2025-01-01 20:30:34,2025-01-01 20:34:32,N,1.0,75,75,1.0,0.71,6.5,1.0,0.5,1.0,0.0,,1.0,10.0,1.0,1.0,0.0,0.0
2,2025-01-01 20:48:01,2025-01-01 20:52:42,N,1.0,75,236,1.0,0.86,7.2,1.0,0.5,0.0,0.0,,1.0,12.45,2.0,1.0,2.75,0.0
2,2025-01-01 20:14:01,2025-01-01 20:25:14,N,1.0,95,121,1.0,2.59,14.9,1.0,0.5,0.0,0.0,,1.0,17.4,2.0,1.0,0.0,0.0
2,2025-01-01 20:29:43,2025-01-01 20:32:12,N,1.0,43,151,2.0,0.89,5.8,1.0,0.5,2.0,0.0,,1.0,10.3,1.0,1.0,0.0,0.0
2,2025-01-01 21:00:00,2025-01-01 21:11:42,N,1.0,43,152,2.0,2.6,14.9,1.0,0.5,0.0,0.0,,1.0,17.4,2.0,1.0,0.0,0.0
2,2025-01-01 20:55:05,2025-01-01 21:03:03,N,1.0,25,33,2.0,0.85,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,2.0,1.0,0.0,0.0
2,2025-01-01 20:42:21,2025-01-01 20:49:51,N,1.0,7,179,1.0,0.91,8.6,1.0,0.5,1.0,0.0,,1.0,12.1,1.0,1.0,0.0,0.0
2,2025-01-01 20:32:22,2025-01-01 20:44:12,N,1.0,74,262,1.0,2.57,14.9,1.0,0.5,4.03,0.0,,1.0,24.18,1.0,1.0,2.75,0.0
2,2025-01-01 20:24:21,2025-01-01 20:32:46,N,1.0,74,75,1.0,1.68,10.7,1.0,0.5,2.0,0.0,,1.0,15.2,1.0,1.0,0.0,0.0
